Data-hora da leitura,Plataforma,ID do post,Artista,Views,Likes,Comentários
2026-08-18 19:56,YouTube,2DUaa5fwYTA,Fidelisx,66715,2949,
2026-08-18 19:56,Instagram,DcJ9CuMhfO5,Evy Baddie,12033,850,90
2026-08-18 19:56,YouTube,p5BGX0yTgpU,Evy Baddie,4538,830,
2026-08-18 19:56,YouTube,n_oJwKiUY9I,Fidelisx,21963,1938,
2026-08-18 19:56,Instagram,DcJoFtfpRqN,Kaka,66715,2284,62
2026-08-18 19:56,YouTube,PKd4d8mIXC0,Russin Oficial,2581,214,
2026-08-18 19:56,YouTube,OaS_R3DunUw,Fidelisx,159767,7689,
2026-08-18 19:56,Instagram,DcJT1y1hSxi,Kysha e Mine,86645,5895,157
2026-08-18 19:56,Instagram,DcJT1y1hSxi,Casa Saturno,86645,5895,157
2026-08-18 19:56,YouTube,hgOuaj2tqRE,Casa Saturno,19220,1562,
2026-08-18 19:56,Instagram,DcJIELDDW_X,Casa Saturno,7685,449,22
2026-08-18 19:56,YouTube,iKXSdL3AOzU,Evy Baddie,2621,437,
2026-08-18 19:56,YouTube,XGpTJW4QjrQ,Casa Saturno,6629,922,
2026-08-18 19:56,Instagram,DcJCqd-iuw2,Kysha e Mine,33534,1067,55
2026-08-18 19:56,Instagram,DcJBV9EAc2M,Casa Saturno,19391,980,22
2026-08-18 19:56,YouTube,-UWOuDozZHw,Casa Saturno,12353,1305,
2026-08-18 19:56,Instagram,DcI6e6slW1v,Casa Saturno,8929,780,48
2026-08-18 19:56,Instagram,DcH4lBLRxTR,Russin Oficial,174103,1652,101
2026-08-18 19:56,YouTube,y7sXFTztGi0,Evy Baddie,9022,1145,
2026-08-18 19:56,Instagram,DcHihQJhl_v,Evy Baddie,26876,1466,251
2026-08-18 19:56,YouTube,qXIs94lohNI,Fidelisx,184814,4557,
2026-08-18 19:56,YouTube,Kj3wWD8I_EY,Kaka,1311,150,
2026-08-18 19:56,YouTube,ar4axizjGuM,Kysha e Mine,30922,2900,
2026-08-18 19:56,Instagram,DcHJ6-1uSCc,Kysha e Mine,26524,1019,58
2026-08-18 19:56,YouTube,EA1HYgbFlsI,Fidelisx,69596,3412,
2026-08-18 19:56,YouTube,rvIf4f4dc0k,Casa Saturno,5599,794,
2026-08-18 19:56,Instagram,DcG4lWjx6j8,Casa Saturno,17098,848,49
2026-08-18 19:56,YouTube,8vErlX7qpvY,Russin Oficial,17191,806,
2026-08-18 19:56,Instagram,DcGuVDPuelA,Kysha e Mine,51267,1465,21
2026-08-18 19:56,YouTube,pn5gromSPlU,Kaka,25837,1220,
2026-08-18 19:56,YouTube,JQHTYVpMQ-M,Fidelisx,39784,2622,
2026-08-18 19:56,Instagram,DcGuqsfvD-L,Kaka,10854,889,46
2026-08-18 19:56,Instagram,DcGtC5Ku93Q,Kysha,30553,1958,266
2026-08-18 19:56,YouTube,R6uItkq3JhA,Kaka,24314,1269,
2026-08-18 19:56,YouTube,BBRGZgeHG8w,Casa Saturno,17437,1317,
2026-08-18 19:56,YouTube,gGeOcLafvyM,Kysha e Mine,68717,3291,
2026-08-18 19:56,Instagram,DcGfWxhOq7y,Kysha e Mine,52283,3186,59
2026-08-18 19:56,Instagram,DcFUDJexNk7,Mine,264579,11764,681
2026-08-18 19:56,YouTube,IZDizzmXFnE,Kysha e Mine,20236,2253,
2026-08-18 19:56,YouTube,FgfJN5_p5n4,Russin Oficial,1449,127,
2026-08-18 19:56,Instagram,DcE7hBqp8Ny,Russin Oficial,90098,3729,69
2026-08-18 19:56,YouTube,EXWS8LiNb2o,Evy Baddie,34056,2800,
2026-08-18 19:56,YouTube,FTlbZlgOsRk,Evy Baddie,8445,1077,
2026-08-18 19:56,YouTube,BS0WAfijiUw,Russin Oficial,3975,479,
2026-08-18 19:56,Instagram,DcE19DcOXyy,Kysha,57963,2265,100
2026-08-18 19:56,YouTube,zeospHwGVSc,Casa Saturno,21505,1362,
2026-08-18 19:56,YouTube,gGZ_ggNMst4,Evy Baddie,6898,1374,
2026-08-18 19:56,YouTube,dUuD7guxc1w,Kysha e Mine,41136,2344,
2026-08-18 19:56,YouTube,nHVVaXAkNjg,Fidelisx,15968,1937,
2026-08-18 19:56,Instagram,DcEWwDSkSEA,Fidelisx,,4264,160
2026-08-18 19:56,Instagram,DcEUVs4OogP,Argentino,33602,2179,200
2026-08-18 19:56,YouTube,6bTVSN7BMSs,Russin Oficial,3050,495,
2026-08-18 19:56,YouTube,2eV18yfJgxo,Kaka,44139,2060,
2026-08-18 19:56,Instagram,DcEKaCkvomn,Kaka,75794,1996,58
2026-08-18 19:56,YouTube,CyQJAc-LSWk,Casa Saturno,8729,969,
2026-08-18 19:56,YouTube,SO_DMKU7XTg,Kysha e Mine,14073,706,
2026-08-18 19:56,YouTube,XfXsNK8BEl4,Casa Saturno,5852,686,
2026-08-18 19:56,YouTube,_h7FdZbgF2A,Kaka,83611,2195,
2026-08-18 19:56,YouTube,9NKbjDH5Cfs,Fidelisx,19435,1804,
2026-08-18 19:56,Instagram,DcCrYXLvZui,Kaka,37248,2476,107
2026-08-18 19:56,YouTube,d9nuCFq53w8,Kysha e Mine,42752,3523,
2026-08-18 19:56,Instagram,DcCgm7QufiZ,Argentino,20014,1366,20
2026-08-18 19:56,YouTube,jywrmWILlJw,Casa Saturno,9052,1132,
2026-08-18 19:56,YouTube,vCNcG8eDlmc,Russin Oficial,10930,473,
2026-08-18 19:56,YouTube,f33jieTUQ4M,Kaka,643170,11340,
2026-08-18 19:56,Instagram,DcCW1zVJWQm,Kaka,184538,5402,77
2026-08-18 19:56,Instagram,DcCR2Q8pso7,Russin Oficial,28735,476,17
2026-08-18 19:56,YouTube,-wzL5tO1MjI,Kaka,1854,161,
2026-08-18 19:56,YouTube,yMBa-IbQXRg,Russin Oficial,33558,964,
2026-08-18 19:56,YouTube,Ps3IjliqX5E,Kysha e Mine,29563,1509,
2026-08-18 19:56,YouTube,6uDsEXfGW4A,Evy Baddie,10456,1340,
2026-08-18 19:56,Instagram,DcCOsWHRWTS,Kysha e Mine,168553,3515,136
2026-08-18 19:56,Instagram,DcCOsGvRSTn,Evy Baddie,109664,2270,276
2026-08-18 19:56,YouTube,ulvKWMu0hN4,Kysha e Mine,58633,4014,
2026-08-18 19:56,YouTube,4qQ10lxvxuo,Fidelisx,82633,3581,
2026-08-18 19:56,YouTube,crrIvWcKuQY,Argentino,33569,1983,
2026-08-18 19:56,Instagram,DcB5v4tOeAX,Argentino,54599,1936,77
2026-08-18 19:56,YouTube,-irYWWc5XJQ,Russin Oficial,15110,676,
2026-08-18 19:56,YouTube,tCcnkL50i9Y,Casa Saturno,35092,1578,
2026-08-18 19:56,Instagram,DcBlew0SAAk,Kaka,73046,2309,79
2026-08-18 19:56,YouTube,9nXV5N591XY,Kaka,164116,3730,
2026-08-18 19:56,YouTube,9zeM9diD7d0,Evy Baddie,8091,1054,
2026-08-18 19:56,YouTube,9j_c3GytIGU,Fidelisx,504171,12580,
2026-08-18 19:56,YouTube,AF7nZscSvz4,Kaka,9464,470,
2026-08-18 19:56,YouTube,BtOBb0vXQ_g,Russin Oficial,30465,1413,
2026-08-18 19:56,YouTube,115e1DyeI3U,Kysha e Mine,80141,3805,
2026-08-18 19:56,Instagram,Db_p4dgJQYw,Evy Baddie,97601,2041,363
2026-08-18 19:56,YouTube,YTgVeVjb0F8,Fidelisx,66056,4089,
2026-08-18 19:56,YouTube,swAXjXwv9eA,Fidelisx,42683,2856,
2026-08-18 19:56,Instagram,Db_QK6IuGCW,Argentino,59379,3632,125
2026-08-18 19:56,YouTube,chCqJh3BUks,Kysha e Mine,43493,2888,
2026-08-18 19:56,Instagram,Db_H-YFOZ4w,Kysha e Mine,22616,1026,66
2026-08-18 19:56,YouTube,tn72sQytW98,Argentino,42388,2488,
2026-08-18 19:56,Instagram,Db_DDrqu1ss,Argentino,42834,2196,269
2026-08-18 19:56,YouTube,8zSjbXnzPho,Russin Oficial,10343,377,
2026-08-18 19:56,Instagram,Db8da9nPAU9,Kaka,20783,597,31
2026-08-18 19:56,Instagram,Db9fAWvJmIK,Russin Oficial,108057,1382,43
2026-08-18 19:56,Instagram,Db9fAWvJmIK,Kaka,108057,1382,43
2026-08-18 19:56,Instagram,Db9azW6xmDU,Mine,108429,4280,317
2026-08-18 19:56,YouTube,-IlnPTIBLyA,Russin Oficial,48597,1050,
2026-08-18 19:56,Instagram,Db9M4FVOPCm,Kysha,104500,5519,383
2026-08-18 19:56,YouTube,tSVFlvaEfvQ,Kysha e Mine,108962,4957,
2026-08-18 19:56,YouTube,E2_aThmkOD0,Russin Oficial,10734,819,
2026-08-18 19:56,Instagram,Db9FGM-PjLj,Russin Oficial,25547,591,8
2026-08-18 19:56,YouTube,1WVlihGT2Cs,Argentino,69990,3822,
2026-08-18 19:56,YouTube,Bw0OFEBtnpI,Kaka,26273,1275,
2026-08-18 19:56,YouTube,kRyvx8gmAJ8,Kaka,15873,843,
2026-08-18 19:56,Instagram,Db8jjYXO02Y,Argentino,51968,2520,130
2026-08-18 19:56,YouTube,T_SKcOmvji4,Kaka,2777,226,
2026-08-18 19:56,YouTube,bZQr8j3QBp0,Kaka,8116,669,
2026-08-18 19:56,Instagram,Db8b7Oavoso,Kaka,9763,806,114
2026-08-18 19:56,YouTube,Xxla6mSmm70,Evy Baddie,16592,2253,
2026-08-18 19:56,Instagram,Db6jsPUJKnP,Evy Baddie,116407,4751,2578
2026-08-18 19:56,YouTube,0UKxIh5Ir0g,Evy Baddie,27753,3230,
2026-08-18 19:56,Instagram,Db6ErGEM6Q-,Kysha e Mine,48070,1430,59
2026-08-18 19:56,Instagram,Db6C6SDuLI4,Kysha,168721,8340,315
2026-08-18 19:56,Instagram,Db529uJvPnA,Kaka,32297,2554,100
2026-08-18 19:56,YouTube,O1cKMaCuX04,Evy Baddie,19489,2915,
2026-08-18 19:56,YouTube,GdRXiWNFiWs,Kysha e Mine,1231,344,
2026-08-18 19:56,YouTube,tc-xByKI_fw,Kysha e Mine,2433,585,
2026-08-18 19:56,YouTube,j4ciN_F9hEM,Evy Baddie,5231,615,
2026-08-18 19:56,YouTube,qugwSpEr7rs,Fidelisx,5283,828,
2026-08-18 19:56,YouTube,VOzv4LoYTR8,Fidelisx,9280,1568,
2026-08-18 19:56,YouTube,bpd0lUFSfNY,Russin Oficial,778,26,
2026-08-18 19:56,YouTube,5EbVaUJvOSA,Kaka,1668,270,
2026-08-18 19:56,YouTube,YKGqO5lvM_s,Casa Saturno,3136,531,
2026-08-18 19:56,Instagram,DcMh5X7FTzj,Evy Baddie,,722,146
2026-08-18 19:56,Instagram,DcMIW6dDDVK,Casa Saturno,8839,574,23
2026-08-18 19:56,Instagram,DcMMII0x_0F,Casa Saturno,11933,619,168
2026-08-18 19:56,Instagram,DcMdSwhO-_v,Kysha,16199,3,432
2026-08-19 19:26,YouTube,D_UwyI4vBls,Russin Oficial,2195,165,
2026-08-19 19:26,YouTube,8o_l3sREpeU,Evy Baddie,11401,1209,
2026-08-19 19:26,YouTube,jv_Rn_EmYZM,Fidelisx,23509,2047,
2026-08-19 19:26,Instagram,DcL4deSPcOl,Kaka,21013,2023,177
2026-08-19 19:26,YouTube,DvBN7Cy7uRg,Casa Saturno,14775,1318,
2026-08-19 19:26,Instagram,DcLs0WNivII,Casa Saturno,10430,685,24
2026-08-19 19:26,YouTube,Y1uE8TO8zPY,Casa Saturno,14569,1195,
2026-08-19 19:26,YouTube,M6YdKfdLaFI,Casa Saturno,7672,835,
2026-08-19 19:26,Instagram,DcLmCMOFjyC,Casa Saturno,6059,614,15
2026-08-19 19:26,YouTube,0GVzwMr3icI,Kaka,6153,695,
2026-08-19 19:26,YouTube,r9x_b_0CA4A,Casa Saturno,7505,903,
2026-08-19 19:26,Instagram,DcLfUYmjsCM,Casa Saturno,9381,700,32
2026-08-19 19:26,YouTube,1b8CDw8gdkA,Kysha e Mine,15285,2225,
2026-08-19 19:26,YouTube,vAKMqHPk8cw,Russin Oficial,19391,399,
2026-08-19 19:26,Instagram,DcKAZgdpBk-,Russin Oficial,7372,336,20
2026-08-19 19:26,YouTube,OkgaDUy9ZME,Kysha e Mine,25560,1535,
2026-08-19 19:26,YouTube,xF9LdQAbJ3s,Evy Baddie,8162,891,
2026-08-19 19:26,YouTube,2DUaa5fwYTA,Fidelisx,85578,3436,
2026-08-19 19:26,Instagram,DcJ9CuMhfO5,Evy Baddie,12958,934,92
2026-08-19 19:26,YouTube,p5BGX0yTgpU,Evy Baddie,6167,1051,
2026-08-19 19:26,YouTube,n_oJwKiUY9I,Fidelisx,25763,2111,
2026-08-19 19:26,Instagram,DcJoFtfpRqN,Kaka,73824,2677,66
2026-08-19 19:26,YouTube,PKd4d8mIXC0,Russin Oficial,3140,272,
2026-08-19 19:26,YouTube,OaS_R3DunUw,Fidelisx,180216,8410,
2026-08-19 19:26,Instagram,DcJT1y1hSxi,Kysha e Mine,96879,6847,175
2026-08-19 19:26,YouTube,hgOuaj2tqRE,Casa Saturno,21915,1690,
2026-08-19 19:26,YouTube,iKXSdL3AOzU,Evy Baddie,3274,499,
2026-08-19 19:26,YouTube,XGpTJW4QjrQ,Casa Saturno,7696,1003,
2026-08-19 19:26,Instagram,DcJCqd-iuw2,Kysha e Mine,34967,1153,55
2026-08-19 19:26,YouTube,-UWOuDozZHw,Casa Saturno,13621,1369,
2026-08-19 19:26,Instagram,DcH4lBLRxTR,Russin Oficial,179517,1715,104
2026-08-19 19:26,YouTube,y7sXFTztGi0,Evy Baddie,10082,1222,
2026-08-19 19:26,Instagram,DcHihQJhl_v,Evy Baddie,28539,1578,252
2026-08-19 19:26,YouTube,qXIs94lohNI,Fidelisx,199778,4905,
2026-08-19 19:26,YouTube,Kj3wWD8I_EY,Kaka,1452,159,
2026-08-19 19:26,YouTube,ar4axizjGuM,Kysha e Mine,34414,3081,
2026-08-19 19:26,Instagram,DcHJ6-1uSCc,Kysha e Mine,27495,1055,60
2026-08-19 19:26,YouTube,EA1HYgbFlsI,Fidelisx,81992,3819,
2026-08-19 19:26,YouTube,rvIf4f4dc0k,Casa Saturno,6256,828,
2026-08-19 19:26,YouTube,8vErlX7qpvY,Russin Oficial,19682,891,
2026-08-19 19:26,Instagram,DcGuVDPuelA,Kysha e Mine,53291,1519,22
2026-08-19 19:26,YouTube,pn5gromSPlU,Kaka,28619,1323,
2026-08-19 19:26,YouTube,JQHTYVpMQ-M,Fidelisx,43843,2717,
2026-08-19 19:26,Instagram,DcGuqsfvD-L,Kaka,11272,926,46
2026-08-19 19:26,Instagram,DcGtC5Ku93Q,Kysha,31979,2056,271
2026-08-19 19:26,YouTube,R6uItkq3JhA,Kaka,25537,1330,
2026-08-19 19:26,YouTube,BBRGZgeHG8w,Casa Saturno,18928,1375,
2026-08-19 19:26,YouTube,gGeOcLafvyM,Kysha e Mine,74637,3461,
2026-08-19 19:26,Instagram,DcGfWxhOq7y,Kysha e Mine,53896,3264,60
2026-08-19 19:26,Instagram,DcFUDJexNk7,Mine,273564,12227,693
2026-08-19 19:26,YouTube,IZDizzmXFnE,Kysha e Mine,22616,2403,
2026-08-19 19:26,YouTube,FgfJN5_p5n4,Russin Oficial,1544,137,
2026-08-19 19:26,Instagram,DcE7hBqp8Ny,Russin Oficial,94237,3913,73
2026-08-19 19:26,YouTube,EXWS8LiNb2o,Evy Baddie,35167,2857,
2026-08-19 19:26,YouTube,FTlbZlgOsRk,Evy Baddie,9001,1111,
2026-08-19 19:26,YouTube,BS0WAfijiUw,Russin Oficial,4129,503,
2026-08-19 19:26,Instagram,DcE19DcOXyy,Kysha,59657,2313,101
2026-08-19 19:26,YouTube,zeospHwGVSc,Casa Saturno,22724,1396,
2026-08-19 19:26,YouTube,gGZ_ggNMst4,Evy Baddie,7560,1453,
2026-08-19 19:26,YouTube,dUuD7guxc1w,Kysha e Mine,44215,2482,
2026-08-19 19:26,YouTube,nHVVaXAkNjg,Fidelisx,17710,2024,
2026-08-19 19:26,Instagram,DcEWwDSkSEA,Fidelisx,,4455,164
2026-08-19 19:26,Instagram,DcEUVs4OogP,Argentino,34708,2243,202
2026-08-19 19:26,YouTube,6bTVSN7BMSs,Russin Oficial,3243,516,
2026-08-19 19:26,YouTube,2eV18yfJgxo,Kaka,47037,2159,
2026-08-19 19:26,Instagram,DcEKaCkvomn,Kaka,80205,2099,58
2026-08-19 19:26,YouTube,SO_DMKU7XTg,Kysha e Mine,17287,749,
2026-08-19 19:26,YouTube,_h7FdZbgF2A,Kaka,94320,2396,
2026-08-19 19:26,YouTube,9NKbjDH5Cfs,Fidelisx,20795,1853,
2026-08-19 19:26,Instagram,DcCrYXLvZui,Kaka,39082,2618,110
2026-08-19 19:26,YouTube,d9nuCFq53w8,Kysha e Mine,45019,3620,
2026-08-19 19:26,Instagram,DcCgm7QufiZ,Argentino,20909,1427,20
2026-08-19 19:26,YouTube,vCNcG8eDlmc,Russin Oficial,11070,482,
2026-08-19 19:26,YouTube,f33jieTUQ4M,Kaka,646320,11466,
2026-08-19 19:26,Instagram,DcCR2Q8pso7,Russin Oficial,29349,485,17
2026-08-19 19:26,YouTube,-wzL5tO1MjI,Kaka,2146,168,
2026-08-19 19:26,YouTube,yMBa-IbQXRg,Russin Oficial,33885,984,
2026-08-19 19:26,YouTube,Ps3IjliqX5E,Kysha e Mine,31164,1555,
2026-08-19 19:26,YouTube,6uDsEXfGW4A,Evy Baddie,10746,1355,
2026-08-19 19:26,Instagram,DcCOsWHRWTS,Kysha e Mine,174204,3666,137
2026-08-19 19:26,Instagram,DcCOsGvRSTn,Evy Baddie,110504,2307,276
2026-08-19 19:26,YouTube,ulvKWMu0hN4,Kysha e Mine,61079,4113,
2026-08-19 19:26,YouTube,4qQ10lxvxuo,Fidelisx,84880,3639,
2026-08-19 19:26,YouTube,crrIvWcKuQY,Argentino,34546,2036,
2026-08-19 19:26,Instagram,DcB5v4tOeAX,Argentino,55742,2014,79
2026-08-19 19:26,YouTube,-irYWWc5XJQ,Russin Oficial,15231,680,
2026-08-19 19:26,YouTube,9nXV5N591XY,Kaka,181308,4021,
2026-08-19 19:26,YouTube,9zeM9diD7d0,Evy Baddie,8391,1070,
2026-08-19 19:26,YouTube,AF7nZscSvz4,Kaka,9709,481,
2026-08-19 19:26,YouTube,BtOBb0vXQ_g,Russin Oficial,30612,1424,
2026-08-19 19:26,YouTube,115e1DyeI3U,Kysha e Mine,86004,4006,
2026-08-19 19:26,Instagram,Db_p4dgJQYw,Evy Baddie,98103,2062,363
2026-08-19 19:26,Instagram,Db_QK6IuGCW,Argentino,60241,3693,126
2026-08-19 19:26,Instagram,Db_H-YFOZ4w,Kysha e Mine,23082,1051,66
2026-08-19 19:26,YouTube,tn72sQytW98,Argentino,43969,2570,
2026-08-19 19:26,Instagram,Db_DDrqu1ss,Argentino,43687,2236,270
2026-08-19 19:26,YouTube,8zSjbXnzPho,Russin Oficial,10410,379,
2026-08-19 19:26,Instagram,Db9fAWvJmIK,Russin Oficial,109154,1404,43
2026-08-19 19:26,Instagram,Db9azW6xmDU,Mine,109578,4347,320
2026-08-19 19:26,Instagram,Db9M4FVOPCm,Kysha,106993,5602,384
2026-08-19 19:26,Instagram,Db9FGM-PjLj,Russin Oficial,26183,604,8
2026-08-19 19:26,YouTube,1WVlihGT2Cs,Argentino,72355,3950,
2026-08-19 19:26,YouTube,Bw0OFEBtnpI,Kaka,26754,1295,
2026-08-19 19:26,YouTube,kRyvx8gmAJ8,Kaka,16237,850,
2026-08-19 19:26,Instagram,Db8jjYXO02Y,Argentino,52950,2554,131
2026-08-19 19:26,YouTube,T_SKcOmvji4,Kaka,2971,234,
2026-08-19 19:26,YouTube,GdRXiWNFiWs,Kysha e Mine,6842,608,
2026-08-19 19:26,YouTube,tc-xByKI_fw,Kysha e Mine,13628,1676,
2026-08-19 19:26,YouTube,j4ciN_F9hEM,Evy Baddie,38079,1778,
2026-08-19 19:26,YouTube,qugwSpEr7rs,Fidelisx,41477,2610,
2026-08-19 19:26,YouTube,VOzv4LoYTR8,Fidelisx,32593,2495,
2026-08-19 19:26,YouTube,bpd0lUFSfNY,Russin Oficial,2563,128,
2026-08-19 19:26,YouTube,5EbVaUJvOSA,Kaka,2728,404,
2026-08-19 19:26,YouTube,YKGqO5lvM_s,Casa Saturno,17201,1253,
2026-08-19 19:26,Instagram,DcMh5X7FTzj,Evy Baddie,,1352,222
2026-08-19 19:26,Instagram,DcMIW6dDDVK,Casa Saturno,13757,846,28
2026-08-19 19:26,Instagram,DcMMII0x_0F,Casa Saturno,18371,835,195
2026-08-19 19:26,Instagram,DcMdSwhO-_v,Kysha,33179,3,514
2026-08-19 19:26,YouTube,R-De0jl7e7c,Kysha e Mine,2957,572,
2026-08-19 19:26,YouTube,5sjlQdlMzkk,Kysha e Mine,3636,882,
2026-08-19 19:26,YouTube,irM9rw5_2js,Evy Baddie,3596,481,
2026-08-19 19:26,YouTube,hULA9Gwklw0,Evy Baddie,8976,1059,
2026-08-19 19:26,YouTube,RW71PfE7tKA,Evy Baddie,5502,889,
2026-08-19 19:26,YouTube,t3PpfkhrBVU,Fidelisx,4110,525,
2026-08-19 19:26,YouTube,WQFB_TWkcsE,Fidelisx,6078,899,
2026-08-19 19:26,YouTube,IdMsNTqmqjM,Fidelisx,21438,1983,
2026-08-19 19:26,YouTube,Zs9rkq9yyRU,Russin Oficial,1816,152,
2026-08-19 19:26,YouTube,LKwWE09nYBg,Russin Oficial,1617,94,
2026-08-19 19:26,YouTube,WRb3QZu3F5s,Kaka,1195,189,
2026-08-19 19:26,YouTube,1sNkSJpzgbg,Casa Saturno,1936,424,
2026-08-19 19:26,YouTube,GdZ8vNztxRk,Casa Saturno,7385,791,
2026-08-19 19:26,YouTube,fQ7aj7DiJYQ,Casa Saturno,3689,595,
2026-08-19 19:26,YouTube,Z0Zswt18cTM,Casa Saturno,11535,1018,
2026-08-19 19:26,Instagram,DcPGoaPBwqs,Casa Saturno,4444,313,39
2026-08-19 19:26,Instagram,DcOtPLpFwTB,Casa Saturno,6039,546,30
2026-08-19 19:26,Instagram,DcORssqCaa3,Casa Saturno,3340,209,15
2026-08-19 19:26,Instagram,DcOK2axk4Y9,Casa Saturno,4897,400,22
2026-08-19 19:26,Instagram,DcOD4-fj18x,Casa Saturno,6723,313,25
2026-08-19 19:26,Instagram,DcPGoaPBwqs,Evy Baddie,4456,314,39
2026-08-19 19:26,Instagram,DcMz8kNuIcK,Kysha,33303,1534,79
2026-08-19 19:26,Instagram,DcPNR0AJIdq,Russin Oficial,1885,71,8
2026-08-19 19:26,Instagram,DcPGpVbJLNz,Kaka,2262,259,24
2026-08-19 19:26,Instagram,DcOdLWgPBY_,Kaka,9150,710,48
2026-08-20 11:14,YouTube,D_UwyI4vBls,Russin Oficial,2475,179,
2026-08-20 11:14,YouTube,8o_l3sREpeU,Evy Baddie,13027,1285,
2026-08-20 11:14,YouTube,jv_Rn_EmYZM,Fidelisx,26879,2212,
2026-08-20 11:14,YouTube,DvBN7Cy7uRg,Casa Saturno,16042,1390,
2026-08-20 11:14,Instagram,DcLs0WNivII,Casa Saturno,10990,737,26
2026-08-20 11:14,YouTube,Y1uE8TO8zPY,Casa Saturno,16847,1293,
2026-08-20 11:14,YouTube,M6YdKfdLaFI,Casa Saturno,8375,882,
2026-08-20 11:14,Instagram,DcLmCMOFjyC,Casa Saturno,6297,644,15
2026-08-20 11:14,YouTube,0GVzwMr3icI,Kaka,7319,753,
2026-08-20 11:14,YouTube,r9x_b_0CA4A,Casa Saturno,8016,944,
2026-08-20 11:14,Instagram,DcLfUYmjsCM,Casa Saturno,9685,738,32
2026-08-20 11:14,YouTube,1b8CDw8gdkA,Kysha e Mine,17053,2300,
2026-08-20 11:14,YouTube,vAKMqHPk8cw,Russin Oficial,30480,469,
2026-08-20 11:14,YouTube,OkgaDUy9ZME,Kysha e Mine,27553,1579,
2026-08-20 11:14,YouTube,xF9LdQAbJ3s,Evy Baddie,8826,935,
2026-08-20 11:14,YouTube,2DUaa5fwYTA,Fidelisx,92292,3665,
2026-08-20 11:14,YouTube,p5BGX0yTgpU,Evy Baddie,6921,1131,
2026-08-20 11:14,YouTube,n_oJwKiUY9I,Fidelisx,27717,2178,
2026-08-20 11:14,YouTube,PKd4d8mIXC0,Russin Oficial,3433,296,
2026-08-20 11:14,YouTube,OaS_R3DunUw,Fidelisx,189640,8716,
2026-08-20 11:14,Instagram,DcJT1y1hSxi,Kysha e Mine,101463,7238,179
2026-08-20 11:14,YouTube,hgOuaj2tqRE,Casa Saturno,22928,1714,
2026-08-20 11:14,YouTube,iKXSdL3AOzU,Evy Baddie,3658,533,
2026-08-20 11:14,YouTube,XGpTJW4QjrQ,Casa Saturno,8433,1080,
2026-08-20 11:14,Instagram,DcJCqd-iuw2,Kysha e Mine,35717,1201,55
2026-08-20 11:14,YouTube,-UWOuDozZHw,Casa Saturno,14237,1392,
2026-08-20 11:14,YouTube,y7sXFTztGi0,Evy Baddie,10776,1256,
2026-08-20 11:14,Instagram,DcHihQJhl_v,Evy Baddie,29115,1619,253
2026-08-20 11:14,YouTube,qXIs94lohNI,Fidelisx,211437,5091,
2026-08-20 11:14,YouTube,Kj3wWD8I_EY,Kaka,1547,166,
2026-08-20 11:14,YouTube,ar4axizjGuM,Kysha e Mine,36050,3133,
2026-08-20 11:14,Instagram,DcHJ6-1uSCc,Kysha e Mine,28000,1070,60
2026-08-20 11:14,YouTube,EA1HYgbFlsI,Fidelisx,98007,4195,
2026-08-20 11:14,YouTube,rvIf4f4dc0k,Casa Saturno,6542,845,
2026-08-20 11:14,YouTube,8vErlX7qpvY,Russin Oficial,20912,943,
2026-08-20 11:14,Instagram,DcGuVDPuelA,Kysha e Mine,53745,1512,22
2026-08-20 11:14,YouTube,pn5gromSPlU,Kaka,30228,1368,
2026-08-20 11:14,YouTube,JQHTYVpMQ-M,Fidelisx,46027,2760,
2026-08-20 11:14,Instagram,DcGtC5Ku93Q,Kysha,32703,2096,275
2026-08-20 11:14,YouTube,R6uItkq3JhA,Kaka,26651,1372,
2026-08-20 11:14,YouTube,gGeOcLafvyM,Kysha e Mine,77391,3548,
2026-08-20 11:14,Instagram,DcGfWxhOq7y,Kysha e Mine,53989,3273,58
2026-08-20 11:14,Instagram,DcFUDJexNk7,Mine,277325,12452,699
2026-08-20 11:14,YouTube,IZDizzmXFnE,Kysha e Mine,23912,2471,
2026-08-20 11:14,YouTube,FgfJN5_p5n4,Russin Oficial,1597,142,
2026-08-20 11:14,YouTube,EXWS8LiNb2o,Evy Baddie,36227,2910,
2026-08-20 11:14,YouTube,FTlbZlgOsRk,Evy Baddie,9247,1124,
2026-08-20 11:14,YouTube,BS0WAfijiUw,Russin Oficial,4182,507,
2026-08-20 11:14,Instagram,DcE19DcOXyy,Kysha,60364,2337,102
2026-08-20 11:14,YouTube,gGZ_ggNMst4,Evy Baddie,7834,1471,
2026-08-20 11:14,YouTube,dUuD7guxc1w,Kysha e Mine,45768,2523,
2026-08-20 11:14,YouTube,nHVVaXAkNjg,Fidelisx,18739,2075,
2026-08-20 11:14,YouTube,6bTVSN7BMSs,Russin Oficial,3283,520,
2026-08-20 11:14,YouTube,2eV18yfJgxo,Kaka,50488,2252,
2026-08-20 11:14,YouTube,SO_DMKU7XTg,Kysha e Mine,19238,765,
2026-08-20 11:14,YouTube,_h7FdZbgF2A,Kaka,105879,2548,
2026-08-20 11:14,YouTube,9NKbjDH5Cfs,Fidelisx,21589,1874,
2026-08-20 11:14,YouTube,d9nuCFq53w8,Kysha e Mine,46221,3654,
2026-08-20 11:14,YouTube,vCNcG8eDlmc,Russin Oficial,11133,486,
2026-08-20 11:14,YouTube,f33jieTUQ4M,Kaka,649429,11560,
